dmd_type,dmd_id,dmd_name,bnf_code
VMP,35934311000001108,"Reviparin sodium 1,432units/0.25ml solution for injection pre-filled syringes",0208010AAAAAAAA
AMP,5003611000001104,"Clivarine 1,432units/0.25ml solution for injection pre-filled syringes",0208010AABBAAAA
VMP,36060511000001105,Fondaparinux sodium 2.5mg/0.5ml solution for injection pre-filled syringes,0208010ABAAAAAA
AMP,32484811000001107,Fondaparinux sodium 2.5mg/0.5ml solution for injection pre-filled syringes,0208010ABAAAAAA
VMP,36060611000001109,Fondaparinux sodium 5mg/0.4ml solution for injection pre-filled syringes,0208010ABAAABAB
AMP,32485011000001102,Fondaparinux sodium 5mg/0.4ml solution for injection pre-filled syringes,0208010ABAAABAB
VMP,36060711000001100,Fondaparinux sodium 7.5mg/0.6ml solution for injection pre-filled syringes,0208010ABAAACAC
AMP,35215411000001107,Fondaparinux sodium 7.5mg/0.6ml solution for injection pre-filled syringes,0208010ABAAACAC
AMP,32485211000001107,Fondaparinux sodium 7.5mg/0.6ml solution for injection pre-filled syringes,0208010ABAAACAC
VMP,36060411000001106,Fondaparinux sodium 10mg/0.8ml solution for injection pre-filled syringes,0208010ABAAADAD
AMP,32485411000001106,Fondaparinux sodium 10mg/0.8ml solution for injection pre-filled syringes,0208010ABAAADAD
VMP,13566311000001106,Fondaparinux sodium 1.5mg/0.3ml solution for injection pre-filled syringes,0208010ABAAAEAE
AMP,4332811000001106,Arixtra 2.5mg/0.5ml solution for injection pre-filled syringes,0208010ABBBAAAA
AMP,9205511000001101,Arixtra 5mg/0.4ml solution for injection pre-filled syringes,0208010ABBBABAB
AMP,9205811000001103,Arixtra 7.5mg/0.6ml solution for injection pre-filled syringes,0208010ABBBACAC
AMP,9206111000001104,Arixtra 10mg/0.8ml solution for injection pre-filled syringes,0208010ABBBADAD
AMP,13565111000001103,Arixtra 1.5mg/0.3ml solution for injection pre-filled syringes,0208010ABBBAEAE
VMP,7537811000001101,"Bemiparin sodium 7,500units/0.3ml solution for injection pre-filled syringes",0208010ACAAAAAA
VMP,35909811000001105,"Bemiparin sodium 2,500units/0.2ml solution for injection pre-filled syringes",0208010ACAAABAB
VMP,35909911000001100,"Bemiparin sodium 3,500units/0.2ml solution for injection pre-filled syringes",0208010ACAAACAC
