code,term
162057007,Nausea present
16932000,Nausea and vomiting
2919008,"Nausea, vomiting and diarrhea"
386368005,Nausea care
405095000,Nausea and vomiting control behavior
405165006,Nausea and vomiting status: disruptive effects
405166007,Nausea and vomiting status
408880004,Nausea care assessment
408882007,Nausea care management
415709002,Tendency to nausea and vomiting
422587007,Nausea
698861005,Intractable nausea and vomiting
700471003,Level of nausea
73335002,Increased nausea and vomiting
762279002,Functional nausea
773471000000102,Nausea and vomiting care management
912171000000100,Symptom Assessment Scale - nausea score
