code,term
1085171000119108,Rectal hemorrhage due to chronic ulcerative pancolitis
1086461000119101,Hemorrhage of small intestine due to diverticulitis
1086481000119105,Perforation of small intestine co-occurrent with hemorrhage due to diverticulitis
1086551000119102,Hemorrhage of cecum due to diverticulosis
1086571000119106,Hemorrhage of ileum co-occurrent and due to diverticulosis
1086591000119107,Hemorrhage of sigmoid colon co-occurrent and due to diverticulosis
1086601000119100,Intestinal hemorrhage co-occurrent and due to diverticulosis
1092881000119105,Rectal hemorrhage due to ulcerative colitis
12063002,Rectal hemorrhage
15720001,Hemorrhagic enteropathy of terminal ileum
15970021000119103,Bleeding internal hemorrhoid grade III
15970261000119101,Bleeding internal hemorrhoid grade I
15970301000119109,Bleeding internal hemorrhoid grade II
190191000119107,Hemorrhage of colon due to diverticulosis
197092000,Hemorrhage of large intestine co-occurrent and due to diverticular disease of large intestine
197473009,Intestinal hemorrhage NOS
235224000,Hemorrhagic enteritis
236016008,Acute hemorrhagic enterocolitis
236096007,Small intestine anastomotic hemorrhage
236097003,Large intestine anastomotic hemorrhage
262852001,Small intestinal hematoma
262858002,Appendix hematoma
262865005,Cecal hematoma
262870003,Colonic hematoma
262876009,Rectal hematoma
26421009,Bleeding external hemorrhoids
266464001,Hemorrhage of rectum and anus
276465001,Anal margin hematoma
282065004,Hematoma of ileum
282074002,Hematoma of anus
40271000119102,Hemorrhage of small intestine co-occurrent and due to diverticulosis
409506009,Hemorrhagic gastroenteritis
414663001,Melena due to gastrointestinal hemorrhage
445162006,Bleeding Meckel's diverticulitis
445163001,Bleeding Meckel's diverticulum
51551000,Bleeding hemorrhoids
606711000000108,Intestinal hemorrhage NOS
6072007,Bleeding from anus
609200008,Endoscopic procedure on small intestine for control of hemorrhage
609287009,Endoscopic thermocoagulation of small intestine for control of hemorrhage
609288004,Endoscopic injection of small intestine for control of hemorrhage
70375006,Small intestinal hemorrhage
709424004,Postoperative hemorrhage of anus
711441008,Hemorrhage of cecum
712510007,Intestinal hemorrhage
721690003,Acute hemorrhagic ulcer of rectum
735727004,Diverticulum of small intestine co-occurrent with hemorrhage of small intestine
735729001,Diverticulum of large intestine co-occurrent with hemorrhage of large intestine
75884004,Bleeding internal hemorrhoids
81318004,Hemorrhagic colitis
85521005,Acute lower gastrointestinal hemorrhage
87763006,Lower gastrointestinal hemorrhage
95535005,Ileal hemorrhage
95540002,Hemorrhage of colon
981008,Hemorrhagic proctitis
